product_id,product_name,brand,category,price,description,image_url
P0407,Regular Fit T-Shirt,H&M,Fashion,228.73,"H&M's simple, clean everyday T-shirt made from soft jersey cotton. Classic crew neck in a regular, relaxed fit — available in a wide range of colours. An affordable, versatile wardrobe basic that works with everything from jeans to shorts.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0408,XPS 13 Plus Laptop,Dell,Electronics,79.26,"Dell's most premium compact laptop with a next-generation redesign for professionals. Features an OLED touch display, Intel 12th Gen Core processor, Zero Lattice keyboard, and capacitive function row. Ultra-thin, powerful, and beautifully built — perfect for professionals who want the best Windows laptop.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0409,MALM Bed Frame,IKEA,Home,35.25,"IKEA's clean-lined, minimalist bed frame that suits any bedroom style. Includes a slatted bed base for mattress ventilation and support — no box spring needed. Available in single, double, and king sizes with optional under-bed storage drawers.",https://plus.unsplash.com/premium_photo-1661698951100-064e4ae229fd?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0410,3-Seater Fabric Sofa,Pepperfry,Home,268.31,"Pepperfry's comfortable 3-seater sofa upholstered in durable polyester fabric. High-density foam cushions retain their shape over time, while solid wooden legs add a premium touch. Clean, contemporary silhouette that works with both modern and traditional living room décor.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0411,Galaxy Watch 5 Smartwatch,Samsung,Electronics,55.24,"Samsung's advanced smartwatch with comprehensive health tracking including body composition and sleep analysis. Sapphire crystal glass display with heart rate, blood oxygen, and ECG monitoring, plus 5ATM water resistance. Seamlessly integrates with the Galaxy ecosystem for notifications, calls, and fitness coaching.",https://images.unsplash.com/photo-1579586337278-3befd40fd17a?q=80&w=1172&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0412,Galaxy Buds2 Pro Wireless Earbuds,Samsung,Electronics,2406.47,"Samsung's compact premium earbuds with intelligent Active Noise Cancellation and Hi-Fi 24-bit audio. Features 360° Spatial Audio, IPX7 water resistance, and seamless switching between Galaxy devices. Up to 8 hours listening time per charge — great for music lovers and on-the-go professionals.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0413,3-Seater Fabric Sofa,Pepperfry,Home,118.58,"Pepperfry's comfortable 3-seater sofa upholstered in durable polyester fabric. High-density foam cushions retain their shape over time, while solid wooden legs add a premium touch. Clean, contemporary silhouette that works with both modern and traditional living room décor.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0414,Brio 500 HD Webcam,Logitech,Electronics,982.51,"Logitech's compact Full HD webcam with RightLight 4 AI-powered auto-framing for video calls. Show Mode lets you tilt the camera down to share desk content; built-in privacy shutter for peace of mind. Plug and play via USB-C — no software needed, perfect for home offices and hybrid workers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0415,Voluminous Original Volumising Mascara,L'Oreal,Beauty,27.99,L'Oréal Paris' classic volumising mascara that builds up to 5x the lash volume. Soft-bristle brush coats every lash from root to tip without clumping or flaking. Ophthalmologist tested and contact lens wearer safe — available in washable and waterproof formulas.,https://images.unsplash.com/photo-1631214540553-ff044a3ff1d4?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0416,Training Yoga & Exercise Mat,Adidas,Sports,145.36,"Adidas' non-slip training mat ideal for yoga, pilates, stretching, and floor-based exercises. Extra-thick cushioning protects joints during floor work; textured surface provides grip in all poses. Lightweight with a carry strap — easy to roll up and take to the gym, studio, or outdoors.",https://plus.unsplash.com/premium_photo-1675155952889-abb299df1fe7?q=80&w=1029&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0417,Revitalift Hyaluronic Acid Face Serum,L'Oreal,Beauty,13.68,"L'Oréal Paris' dermatologist-tested anti-ageing face serum with 1.5% pure Hyaluronic Acid. Intensely hydrates skin, visibly reduces wrinkles, and plumps the skin surface within 7 days. Suitable for all skin types — apply morning and evening on clean skin before moisturiser.",https://images.unsplash.com/photo-1713768704571-6aeb0d0e5105?q=80&w=692&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0418,Galaxy Buds2 Pro Wireless Earbuds,Samsung,Electronics,105.19,"Samsung's compact premium earbuds with intelligent Active Noise Cancellation and Hi-Fi 24-bit audio. Features 360° Spatial Audio, IPX7 water resistance, and seamless switching between Galaxy devices. Up to 8 hours listening time per charge — great for music lovers and on-the-go professionals.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0419,Prep + Prime Fix+ Setting Spray,MAC,Beauty,42.32,"M·A·C's cult-favourite finishing spray that locks makeup in place and boosts skin radiance. Refreshes and sets makeup for long-lasting wear — also works as a primer before foundation. A backstage staple for makeup artists; gives skin a dewy, fresh finish all day long.",https://images.unsplash.com/photo-1701977501667-20c0e38f5a9d?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0420,The Perfect T-Shirt,Levi's,Fashion,211.02,"Levi's relaxed, slightly cropped everyday T-shirt with a lived-in, casual feel. Soft 100% cotton with a classic crew neck and the signature Levi's Batwing logo at the chest. Easy to style tucked into jeans, layered under a jacket, or worn loose with shorts.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0421,Stan Smith Sneakers,Adidas,Fashion,90.27,"The legendary clean-cut tennis shoe turned global streetwear icon, first released in the 1960s. Smooth leather upper with the iconic perforated 3-Stripes and green Stan Smith heel tab. A minimal, versatile shoe that pairs with virtually any outfit and gets better with every wear.",https://images.unsplash.com/photo-1600269452121-4f2416e55c28?q=80&w=765&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0422,iPhone 14 Pro Smartphone,Apple,Electronics,79.24,"Apple's most advanced iPhone with the always-on Dynamic Island display and 48MP main camera. Powered by the A16 Bionic chip with ProMotion 120Hz OLED and Ceramic Shield front glass. Built for photographers, creators, and power users who want the very best iPhone experience.",https://images.unsplash.com/photo-1714571767860-5f0e90f4277b?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0423,Galaxy Buds2 Pro Wireless Earbuds,Samsung,Electronics,140.85,"Samsung's compact premium earbuds with intelligent Active Noise Cancellation and Hi-Fi 24-bit audio. Features 360° Spatial Audio, IPX7 water resistance, and seamless switching between Galaxy devices. Up to 8 hours listening time per charge — great for music lovers and on-the-go professionals.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0424,XPS 13 Plus Laptop,Dell,Electronics,89.59,"Dell's most premium compact laptop with a next-generation redesign for professionals. Features an OLED touch display, Intel 12th Gen Core processor, Zero Lattice keyboard, and capacitive function row. Ultra-thin, powerful, and beautifully built — perfect for professionals who want the best Windows laptop.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0425,Galaxy Buds2 Pro Wireless Earbuds,Samsung,Electronics,27.88,"Samsung's compact premium earbuds with intelligent Active Noise Cancellation and Hi-Fi 24-bit audio. Features 360° Spatial Audio, IPX7 water resistance, and seamless switching between Galaxy devices. Up to 8 hours listening time per charge — great for music lovers and on-the-go professionals.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0426,Geometric Pattern Area Rug,Wayfair,Home,141.12,"A bold, modern area rug with a striking geometric pattern to anchor any living space. Machine-woven from durable polypropylene — stain resistant, easy to clean, and built for high traffic. Available in multiple sizes to fit under a coffee table, dining table, or across an entire room.",https://images.unsplash.com/photo-1759146464279-af282e1d2c73?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0427,Ruby Woo Retro Matte Lipstick,MAC,Beauty,18.8,"M·A·C's most iconic lipstick — a vivid blue-red shade with a full-coverage retro matte finish. One of the world's best-selling lipsticks, universally flattering on all skin tones. Long-wearing formula that delivers intense colour payoff and stays in place all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0428,Ruby Woo Retro Matte Lipstick,MAC,Beauty,12.9,"M·A·C's most iconic lipstick — a vivid blue-red shade with a full-coverage retro matte finish. One of the world's best-selling lipsticks, universally flattering on all skin tones. Long-wearing formula that delivers intense colour payoff and stays in place all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0429,WH-1000XM5 Noise-Cancelling Headphones,Sony,Electronics,29.52,"Sony's flagship over-ear headphones with industry-leading noise cancellation powered by 8 microphones. 30-hour battery, multipoint Bluetooth connection, and ultra-soft ear cushions for all-day comfort. The go-to headphones for frequent travellers, remote workers, and audiophiles who demand the best.",https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0430,Kelly Mid-Century Upholstered Sofa,Wayfair,Home,211.91,"A classic mid-century modern sofa with clean lines, a low profile, and tapered wooden legs. Linen-blend upholstery with a firm foam cushion — supportive, stylish, and built to last. A great choice for smaller living rooms or apartments where style and scale both matter.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0431,Trucker Denim Jacket,Levi's,Fashion,226.08,"Levi's original denim jacket — an enduring fashion icon worn across every generation since the 1960s. Rigid denim construction with two chest pockets, adjustable waist tabs, and classic metal Levi's buttons. Layer over hoodies in winter or wear solo in spring — a true forever piece for any wardrobe.",https://plus.unsplash.com/premium_photo-1674828601362-afb73c907ebe?q=80&w=753&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0432,MX Master 3S Wireless Mouse,Logitech,Electronics,41.67,"Logitech's gold-standard productivity mouse with an 8K DPI sensor that works on any surface including glass. MagSpeed electromagnetic scroll wheel, USB-C charging, and connects to up to 3 devices via Bolt or Bluetooth. The favourite mouse of developers, designers, and power users who spend long hours at a desk.",https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?q=80&w=1167&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0433,iPad Air Tablet,Apple,Electronics,116.43,"Apple's powerful yet portable tablet, driven by the M1 chip with a 10.9-inch Liquid Retina display. Supports Apple Pencil (2nd gen) and Magic Keyboard for sketching, note-taking, and light creative work. Great for students, artists, and anyone who wants a laptop alternative in a slim, light form.",https://images.unsplash.com/photo-1561154464-82e9adf32764?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0434,Orbita La Liga Official Match Football,Puma,Sports,143.67,"The official match ball of La Liga, engineered by Puma for top-level performance. 4-layer hybrid technology delivers precise, consistent flight and reliable bounce in all weather. A premium football for serious players who want the same ball used in professional Spanish football.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0435,Regular Fit T-Shirt,H&M,Fashion,171.54,"H&M's simple, clean everyday T-shirt made from soft jersey cotton. Classic crew neck in a regular, relaxed fit — available in a wide range of colours. An affordable, versatile wardrobe basic that works with everything from jeans to shorts.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0436,UCL Champions League Football,Adidas,Sports,171.4,"The official match ball of the UEFA Champions League, built for consistent flight and touch. Thermally bonded panels with a butyl bladder for excellent air retention and shape consistency. A premium training and recreational football that brings Champions League quality to your game.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0437,Ruby Woo Retro Matte Lipstick,MAC,Beauty,77.0,"M·A·C's most iconic lipstick — a vivid blue-red shade with a full-coverage retro matte finish. One of the world's best-selling lipsticks, universally flattering on all skin tones. Long-wearing formula that delivers intense colour payoff and stays in place all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0438,Revitalift Hyaluronic Acid Face Serum,L'Oreal,Beauty,51.89,"L'Oréal Paris' dermatologist-tested anti-ageing face serum with 1.5% pure Hyaluronic Acid. Intensely hydrates skin, visibly reduces wrinkles, and plumps the skin surface within 7 days. Suitable for all skin types — apply morning and evening on clean skin before moisturiser.",https://images.unsplash.com/photo-1713768704571-6aeb0d0e5105?q=80&w=692&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0439,Helios 3-Seater Plush Sofa,HomeCentre,Home,284.08,"HomeCentre's generously sized 3-seater sofa with plush, high-resilience foam cushioning. Tufted back detail in velvet or fabric upholstery with solid wood frame and turned wooden feet. A statement piece for any living room — comfortable for long evenings and family gatherings.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0440,Blur Perfect Makeup Primer,Lakme,Beauty,10.56,"Lakmé's silky makeup primer that blurs pores, smooths skin texture, and extends foundation wear. Creates an airbrushed base that helps foundation glide on evenly and last longer throughout the day. Lightweight, non-greasy formula suitable for all skin types — apply before any foundation.",https://images.unsplash.com/photo-1623882150624-df63c1cd2995?q=80&w=681&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0441,Orbita La Liga Official Match Football,Puma,Sports,119.81,"The official match ball of La Liga, engineered by Puma for top-level performance. 4-layer hybrid technology delivers precise, consistent flight and reliable bounce in all weather. A premium football for serious players who want the same ball used in professional Spanish football.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0442,3-Seater Fabric Sofa,Pepperfry,Home,177.34,"Pepperfry's comfortable 3-seater sofa upholstered in durable polyester fabric. High-density foam cushions retain their shape over time, while solid wooden legs add a premium touch. Clean, contemporary silhouette that works with both modern and traditional living room décor.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0443,Apple Watch Series 8 Smartwatch,Apple,Electronics,129.27,"Apple's comprehensive health and fitness smartwatch with crash detection and temperature sensing. Tracks ECG, blood oxygen, sleep, and workouts with an always-on Retina display and 18-hour battery. Water resistant to 50m — great for swimmers, runners, and anyone who wants health insights on their wrist.",https://images.unsplash.com/photo-1579586337278-3befd40fd17a?q=80&w=1172&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0444,KALLAX Modular Shelving Unit,IKEA,Home,40.56,"IKEA's ultimate modular storage system that works as a bookcase, room divider, TV unit, or display shelf. Compatible with a wide range of IKEA inserts, doors, and baskets for fully customised storage. Clean cube design in multiple sizes — one of IKEA's most popular and versatile pieces.",https://plus.unsplash.com/premium_photo-1682685340911-ff8a51833f6d?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0445,Galaxy Book3 Pro Laptop,Samsung,Electronics,145.11,"Samsung's ultra-slim Windows laptop with a brilliant 14-inch AMOLED display and Intel 13th Gen Core processor. All-day battery life with seamless Galaxy ecosystem integration for calls, file sharing, and more. Ideal for professionals and creatives who want a premium, lightweight laptop in the Samsung ecosystem.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0446,Alpha 7 IV Mirrorless Camera,Sony,Electronics,943.59,"Sony's versatile full-frame mirrorless camera with a 33MP BSI CMOS sensor and real-time Eye AF. Shoots 10fps bursts and 4K video with exceptional detail, dynamic range, and low-light performance. A professional-grade camera in a compact body — ideal for portrait, travel, and event photographers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0447,UltraSharp U2723QE 4K Monitor,Dell,Electronics,158.47,"Dell's professional 27-inch 4K IPS Black monitor with factory-calibrated colour accuracy (Delta E < 2). USB-C 90W charging, daisy-chain support, and a wide colour gamut for designers and video editors. The go-to monitor for creative professionals who need precise, consistent colour every day.",https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0448,UCL Champions League Football,Adidas,Sports,278.44,"The official match ball of the UEFA Champions League, built for consistent flight and touch. Thermally bonded panels with a butyl bladder for excellent air retention and shape consistency. A premium training and recreational football that brings Champions League quality to your game.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0449,Infallible 24HR Fresh Wear Foundation,L'Oreal,Beauty,75.75,"L'Oréal Paris' long-wearing liquid foundation that stays fresh for up to 24 hours. Sweat-proof, waterproof, and transfer-proof full-coverage formula with a natural matte finish. Lightweight on skin despite the full coverage — ideal for long days, events, or humid climates.",https://media.istockphoto.com/id/2201525331/photo/liquid-foundation-in-the-bottle-isolated-on-a-white.jpg?s=612x612&w=is&k=20&c=8MNs0W0urDSRa_DAGQaiyxer-AcQ7asEYfyfZOE3en4=
P0450,Regular Fit T-Shirt,H&M,Fashion,179.03,"H&M's simple, clean everyday T-shirt made from soft jersey cotton. Classic crew neck in a regular, relaxed fit — available in a wide range of colours. An affordable, versatile wardrobe basic that works with everything from jeans to shorts.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0451,Ergo Pro Ergonomic Office Chair,Pepperfry,Home,52.32,"Pepperfry's full ergonomic office chair designed to reduce back strain during long work sessions. Adjustable mesh back, lumbar support, 3D armrests, seat height adjustment, and reclining tilt. Heavy-duty base with smooth-rolling castors — built for professionals who sit for hours every day.",https://images.unsplash.com/photo-1658856039235-7745824f88db?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0452,Galaxy Watch 5 Smartwatch,Samsung,Electronics,78.63,"Samsung's advanced smartwatch with comprehensive health tracking including body composition and sleep analysis. Sapphire crystal glass display with heart rate, blood oxygen, and ECG monitoring, plus 5ATM water resistance. Seamlessly integrates with the Galaxy ecosystem for notifications, calls, and fitness coaching.",https://images.unsplash.com/photo-1579586337278-3befd40fd17a?q=80&w=1172&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0453,Solid Sheesham Wood Bed Frame,Pepperfry,Home,256.92,Pepperfry's beautifully crafted bed frame made from premium Indian Sheesham (rosewood). Natural teak finish highlights the wood grain; solid mortise-and-tenon joinery for lasting durability. Available in queen and king sizes with a slatted base — no box spring required.,https://plus.unsplash.com/premium_photo-1661698951100-064e4ae229fd?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0454,Brasilia 9.5 Training Duffel Bag,Nike,Sports,192.45,Nike's durable everyday gym bag built for training with a spacious main compartment for kit and gear. Separate ventilated shoe compartment keeps footwear away from clean clothes. Adjustable padded shoulder strap and side water bottle pocket — available in bold Nike colourways.,https://images.unsplash.com/photo-1448582649076-3981753123b5?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0455,POÄNG Bentwood Armchair,IKEA,Home,241.26,"IKEA's beloved bentwood armchair with a gently curved birch frame that gives a relaxing spring feel. Comfortable cushioned seat in a choice of fabric and leather covers for any interior style. Ergonomic, lightweight, and built to last — one of IKEA's most popular chairs since 1976.",https://images.unsplash.com/photo-1611967164521-abae8fba4668?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0456,Odyssey G9 Curved Gaming Monitor,Samsung,Electronics,91.13,"Samsung's massive 49-inch ultra-wide curved gaming monitor with QLED display and 240Hz refresh rate. 1ms response time, G-Sync and FreeSync Premium Pro support for tear-free, ultra-smooth gameplay. Delivers complete visual immersion for serious PC gamers and multi-screen content creators.",https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0457,Orbita La Liga Official Match Football,Puma,Sports,20.13,"The official match ball of La Liga, engineered by Puma for top-level performance. 4-layer hybrid technology delivers precise, consistent flight and reliable bounce in all weather. A premium football for serious players who want the same ball used in professional Spanish football.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0458,Domyos Hex Rubber Dumbbells,Decathlon,Sports,144.57,"Decathlon's solid rubber hex-head dumbbells for home gym strength training and conditioning. Non-roll hexagonal shape, anti-slip grip handle, and rubber coating that protects floors and reduces noise. Available in a wide weight range — suitable for beginners to advanced lifters and rehabilitation exercises.",https://plus.unsplash.com/premium_photo-1671028546491-f70b21a32cc2?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0459,MX Master 3S Wireless Mouse,Logitech,Electronics,30.75,"Logitech's gold-standard productivity mouse with an 8K DPI sensor that works on any surface including glass. MagSpeed electromagnetic scroll wheel, USB-C charging, and connects to up to 3 devices via Bolt or Bluetooth. The favourite mouse of developers, designers, and power users who spend long hours at a desk.",https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?q=80&w=1167&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0460,POÄNG Bentwood Armchair,IKEA,Home,32.83,"IKEA's beloved bentwood armchair with a gently curved birch frame that gives a relaxing spring feel. Comfortable cushioned seat in a choice of fabric and leather covers for any interior style. Ergonomic, lightweight, and built to last — one of IKEA's most popular chairs since 1976.",https://images.unsplash.com/photo-1611967164521-abae8fba4668?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
